,a,x,y
18296,1,128,1265
18297,1,128,835
18298,1,128,896
18299,1,128,969
18300,1,128,321
18301,1,128,1150
18302,1,128,2141
18303,1,128,529
18304,1,128,313
18305,1,128,1949
18306,1,128,662
18307,1,128,2728
18308,1,128,1152
18309,1,128,3204
18310,1,128,7337
18311,1,128,626
18312,1,128,1456
18313,1,128,749
18314,1,128,5972
18315,1,128,935
18316,1,128,1423
18317,1,128,764
18318,1,128,779
18319,1,128,2460
18320,1,128,1963
18321,1,128,1648
18322,1,128,790
18323,1,128,588
18324,1,128,2611
18325,1,128,3401
18326,1,128,1406
18327,1,128,1263
18328,1,128,319
18329,1,128,1773
18330,1,128,5942
18331,1,128,1809
18332,1,128,2922
18333,1,128,221
18334,1,128,213
18335,1,128,198
18336,1,128,1862
18337,1,128,890
18338,1,128,1277
18339,1,128,596
18340,1,128,2174
18341,1,128,259
18342,1,128,2488
18343,1,128,1908
18344,1,128,3141
18345,1,128,2183
18346,1,128,4377
18347,1,128,2515
18348,1,128,1538
18349,1,128,3752
18350,1,128,4130
18351,1,128,143
18352,1,128,643
18353,1,128,3661
18354,1,128,274
18355,1,128,838
18356,1,128,919
18357,1,128,978
18358,1,128,2500
18359,1,128,183
18360,1,128,4984
18361,1,128,9827
18362,1,128,808
18363,1,128,2415
18364,1,128,649
18365,1,128,2627
18366,1,128,773
18367,1,128,2089
18368,1,128,719
18369,1,128,729
18370,1,128,9852
18371,1,128,952
18372,1,128,4421
18373,1,128,1576
18374,1,128,2728
18375,1,128,3265
18376,1,128,2299
18377,1,128,3574
18378,1,128,5484
18379,1,128,521
18380,1,128,1442
18381,1,128,818
18382,1,128,1555
18383,1,128,409
18384,1,128,884
18385,1,128,836
18386,1,128,2984
18387,1,128,796
18388,1,128,1051
18389,1,128,296
18390,1,128,1309
18391,1,128,376
18392,1,128,3094
18393,1,128,8116
18394,1,128,3316
18395,1,128,645
18396,1,128,1806
18397,1,128,663
18398,1,128,965
18399,1,128,1303
18400,1,128,3260
18401,1,128,802
18402,1,128,277
18403,1,128,2143
18404,1,128,458
18405,1,128,791
18406,1,128,190
18407,1,128,1924
18408,1,128,2190
18409,1,128,1425
18410,1,128,758
18411,1,128,1149
18412,1,128,1596
18413,1,128,1529
18414,1,128,540
18415,1,128,1803
18416,1,128,1782
18417,1,128,245
18418,1,128,1989
18419,1,128,2707
18420,1,128,1754
18421,1,128,3150
18422,1,128,10207
18423,1,128,2087
18424,1,128,1058
18425,1,128,2871
18426,1,128,5980
18427,1,128,574
18428,1,128,2629
18429,1,128,2110
18430,1,128,115
18431,1,128,2377
18432,1,128,1179
18433,1,128,173
18434,1,128,1836
18435,1,128,757
18436,1,128,564
18437,1,128,236
18438,1,128,1686
18439,1,128,99
18440,1,128,233
18441,1,128,2014
18442,1,128,897
18443,1,128,451
18444,1,128,7898
18445,1,128,177
18446,1,128,227
18447,1,128,253
18448,1,128,931
18449,1,128,1499
18450,1,128,490
18451,1,128,862
18452,1,128,1690
18453,1,128,177
18454,1,128,3582
18455,1,128,426
18456,1,128,314
18457,1,128,392
18458,1,128,626
18459,1,128,875
18460,1,128,8985
18461,1,128,3761
18462,1,128,988
18463,1,128,698
18464,1,128,1360
18465,1,128,3900
18466,1,128,418
18467,1,128,428
18468,1,128,505
18469,1,128,987
18470,1,128,2337
18471,1,128,243
18472,1,128,139
18473,1,128,692
18474,1,128,1129
18475,1,128,151
18476,1,128,3056
18477,1,128,1615
18478,1,128,1911
18479,1,128,4377
18480,1,128,1869
18481,1,128,1033
18482,1,128,847
18483,1,128,288
18484,1,128,3014
18485,1,128,1116
18486,1,128,2858
18487,1,128,7490
18488,1,128,1033
18489,1,128,588
18490,1,128,961
18491,1,128,501
18492,1,128,2074
18493,1,128,2230
18494,1,128,198
18495,1,128,1274
18496,1,128,4743
18497,1,128,2824
18498,1,128,3555
18499,1,128,466
18500,1,128,340
18501,1,128,2236
18502,1,128,1840
18503,1,128,6654
18504,1,128,895
18505,1,128,960
18506,1,128,105
18507,1,128,284
18508,1,128,503
18509,1,128,520
18510,1,128,2003
18511,1,128,4632
18512,1,128,714
18513,1,128,1746
18514,1,128,1977
18515,1,128,316
18516,1,128,1475
18517,1,128,454
18518,1,128,2125
18519,1,128,876
18520,1,128,1515
18521,1,128,424
18522,1,128,271
18523,1,128,3257
18524,1,128,1339
18525,1,128,358
18526,1,128,353
18527,1,128,318
18528,1,128,233
18529,1,128,113
18530,1,128,1738
18531,1,128,2543
18532,1,128,635
18533,1,128,1525
18534,1,128,215
18535,1,128,1342
18536,1,128,949
18537,1,128,209
18538,1,128,1167
18539,1,128,421
18540,1,128,1007
18541,1,128,284
18542,1,128,1267
18543,1,128,167
18544,1,128,724
18545,1,128,3771
18546,1,128,2739
18547,1,128,110
18548,1,128,3336
18549,1,128,238
18550,1,128,265
18551,1,128,779
18552,1,128,1920
18553,1,128,263
18554,1,128,253
18555,1,128,315
18556,1,128,1065
18557,1,128,715
18558,1,128,325
18559,1,128,2613
18560,1,128,117
18561,1,128,708
18562,1,128,823
18563,1,128,1191
18564,1,128,593
18565,1,128,115
18566,1,128,322
18567,1,128,1552
18568,1,128,707
18569,1,128,158
18570,1,128,193
18571,1,128,238
18572,1,128,346
18573,1,128,295
18574,1,128,190
18575,1,128,1173
18576,1,128,298
18577,1,128,497
18578,1,128,360
18579,1,128,3404
18580,1,128,556
18581,1,128,2197
18582,1,128,855
18583,1,128,1245
18584,1,128,802
18585,1,128,409
18586,1,128,386
18587,1,128,307
18588,1,128,7517
18589,1,128,269
18590,1,128,2308
18591,1,128,276
18592,1,128,966
18593,1,128,197
18594,1,128,1292
18595,1,128,433
18596,1,128,160
18597,1,128,259
18598,1,128,370
18599,1,128,2811
18600,1,128,397
18601,1,128,728
18602,1,128,832
18603,1,128,196
18604,1,128,471
18605,1,128,299
18606,1,128,309
18607,1,128,340
18608,1,128,5032
18609,1,128,1961
18610,1,128,343
18611,1,128,3205
18612,1,128,662
18613,1,128,217
18614,1,128,333
18615,1,128,3324
18616,1,128,262
18617,1,128,270
18618,1,128,2135
18619,1,128,159
18620,1,128,307
18621,1,128,533
18622,1,128,469
18623,1,128,185
18624,1,128,2017
18625,1,128,367
18626,1,128,235
18627,1,128,1507
18628,1,128,5244
18629,1,128,1106
18630,1,128,443
18631,1,128,385
18632,1,128,259
18633,1,128,116
18634,1,128,384
18635,1,128,706
18636,1,128,237
18637,1,128,828
18638,1,128,1674
18639,1,128,260
18640,1,128,436
18641,1,128,275
18642,1,128,433
18643,1,128,393
18644,1,128,293
18645,1,128,343
18646,1,128,235
18647,1,128,250
18648,1,128,1739
18649,1,128,5046
18650,1,128,2288
18651,1,128,605
18652,1,128,1632
18653,1,128,298
18654,1,128,785
18655,1,128,2032
18656,1,128,1758
18657,1,128,7234
18658,1,128,2051
18659,1,128,1280
18660,1,128,1742
18661,1,128,1654
18662,1,128,150
18663,1,128,2934
18664,1,128,7576
18665,1,128,1234
18666,1,128,4946
18667,1,128,1775
18668,1,128,5303
18669,1,128,7953
18670,1,128,3928
18671,1,128,615
18672,1,128,507
18673,1,128,966
18674,1,128,267
18675,1,128,5152
18676,1,128,555
18677,1,128,3046
18678,1,128,3707
18679,1,128,5152
18680,1,128,96
18681,1,128,913
18682,1,128,205
18683,1,128,356
18684,1,128,10875
18685,1,128,5136
18686,1,128,300
18687,1,128,2912
18688,1,128,5646
18689,1,128,8423
18690,1,128,4519
18691,1,128,3364
18692,1,128,2060
18693,1,128,2208
18694,1,128,2536
18695,1,128,2523
18696,1,128,1521
18697,1,128,743
18698,1,128,6963
18699,1,128,799
18700,1,128,895
18701,1,128,386
18702,1,128,1142
18703,1,128,3010
18704,1,128,510
18705,1,128,1516
18706,1,128,308
18707,1,128,523
18708,1,128,335
18709,1,128,675
18710,1,128,1603
18711,1,128,1325
18712,1,128,205
18713,1,128,2329
18714,1,128,1043
18715,1,128,213
18716,1,128,395
18717,1,128,248
18718,1,128,142
18719,1,128,1619
18720,1,128,770
18721,1,128,769
18722,1,128,636
18723,1,128,486
18724,1,128,667
18725,1,128,2063
18726,1,128,1262
18727,1,128,1006
18728,1,128,265
18729,1,128,645
18730,1,128,496
18731,1,128,307
18732,1,128,72
18733,1,128,562
18734,1,128,1216
18735,1,128,557
18736,1,128,7696
18737,1,128,975
18738,1,128,417
18739,1,128,361
18740,1,128,365
18741,1,128,365
18742,1,128,321
18743,1,128,2804
18744,1,128,88
18745,1,128,879
18746,1,128,236
18747,1,128,3176
18748,1,128,59
18749,1,128,2006
18750,1,128,663
18751,1,128,773
18752,1,128,2690
18753,1,128,374
18754,1,128,1082
18755,1,128,607
18756,1,128,610
18757,1,128,297
18758,1,128,3025
18759,1,128,654
18760,1,128,656
18761,1,128,1012
18762,1,128,4213
18763,1,128,2957
18764,1,128,1817
18765,1,128,1237
18766,1,128,1783
18767,1,128,551
18768,1,128,4665
18769,1,128,2312
18770,1,128,2803
18771,1,128,3154
18772,1,128,1723
18773,1,128,49
18774,1,128,7289
18775,1,128,571
18776,1,128,1189
18777,1,128,1186
18778,1,128,294
18779,1,128,1081
18780,1,128,2592
18781,1,128,5992
18782,1,128,170
18783,1,128,727
18784,1,128,815
18785,1,128,771
18786,1,128,1767
18787,1,128,475
18788,1,128,2081
18789,1,128,223
18790,1,128,174
18791,1,128,227
18792,1,128,1112
18793,1,128,686
18794,1,128,351
18795,1,128,3291
18796,1,128,459
18797,1,128,2267
18798,1,128,538
18799,1,128,518
18800,1,128,8926
18801,1,128,154
18802,1,128,1874
18803,1,128,112
18804,1,128,670
18805,1,128,704
18806,1,128,328
18807,1,128,3431
18808,1,128,150
18809,1,128,205
18810,1,128,1441
18811,1,128,155
18812,1,128,1012
18813,1,128,299
18814,1,128,810
18815,1,128,4174
18816,1,128,439
18817,1,128,991
18818,1,128,889
18819,1,128,759
18820,1,128,1504
18821,1,128,2059
18822,1,128,913
18823,1,128,179
18824,1,128,243
18825,1,128,645
18826,1,128,1262
18827,1,128,322
18828,1,128,164
18829,1,128,4280
18830,1,128,3040
18831,1,128,3172
18832,1,128,1449
18833,1,128,200
18834,1,128,365
18835,1,128,444
18836,1,128,436
18837,1,128,1396
18838,1,128,119
18839,1,128,258
18840,1,128,159
18841,1,128,1771
18842,1,128,2156
18843,1,128,162
18844,1,128,725
18845,1,128,72
18846,1,128,5125
18847,1,128,5471
18848,1,128,6810
18849,1,128,3814
18850,1,128,4631
18851,1,128,1008
18852,1,128,1165
18853,1,128,2252
18854,1,128,2055
18855,1,128,608
18856,1,128,4469
18857,1,128,1430
18858,1,128,4923
18859,1,128,2555
18860,1,128,5288
18861,1,128,3454
18862,1,128,18116
18863,1,128,5560
18864,1,128,2285
18865,1,128,8665
18866,1,128,2369
18867,1,128,1587
18868,1,128,947
18869,1,128,5204
18870,1,128,4269
18871,1,128,108
18872,1,128,189
18873,1,128,196
18874,1,128,4694
18875,1,128,3672
18876,1,128,788
18877,1,128,304
18878,1,128,3965
18879,1,128,2296
18880,1,128,3368
18881,1,128,6276
18882,1,128,2444
18883,1,128,5243
18884,1,128,338
18885,1,128,1778
18886,1,128,527
18887,1,128,3459
18888,1,128,1607
18889,1,128,4502
18890,1,128,1065
18891,1,128,2396
18892,1,128,1707
18893,1,128,1654
18894,1,128,2769
18895,1,128,2418
18896,1,128,4324
18897,1,128,2729
18898,1,128,2441
18899,1,128,3670
18900,1,128,1487
18901,1,128,623
18902,1,128,5283
18903,1,128,7155
18904,1,128,1448
18905,1,128,9111
18906,1,128,5788
18907,1,128,2295
18908,1,128,648
18909,1,128,3581
18910,1,128,6840
18911,1,128,414
18912,1,128,18746
18913,1,128,2394
18914,1,128,2430
18915,1,128,3115
18916,1,128,76
18917,1,128,11438
18918,1,128,4449
18919,1,128,5828
18920,1,128,966
18921,1,128,559
18922,1,128,5148
18923,1,128,1531
18924,1,128,771
18925,1,128,683
18926,1,128,974
18927,1,128,5720
18928,1,128,3224
18929,1,128,637
18930,1,128,1441
18931,1,128,3005
18932,1,128,78
18933,1,128,3001
18934,1,128,2663
18935,1,128,819
18936,1,128,1396
18937,1,128,1234
18938,1,128,2401
18939,1,128,4716
18940,1,128,3136
18941,1,128,893
18942,1,128,2190
18943,1,128,2746
18944,1,128,1350
18945,1,128,15035
18946,1,128,2528
18947,1,128,2628
18948,1,128,601
18949,1,128,13032
18950,1,128,786
18951,1,128,1911
18952,1,128,1342
18953,1,128,5169
18954,1,128,825
18955,1,128,1681
18956,1,128,3500
18957,1,128,2196
18958,1,128,2121
18959,1,128,497
18960,1,128,1227
18961,1,128,2901
18962,1,128,412
18963,1,128,448
18964,1,128,1417
18965,1,128,311
18966,1,128,1820
18967,1,128,2347
18968,1,128,3389
18969,1,128,1430
18970,1,128,857
18971,1,128,422
18972,1,128,9469
18973,1,128,870
18974,1,128,1293
18975,1,128,3358
18976,1,128,3737
18977,1,128,2296
18978,1,128,5632
18979,1,128,8847
18980,1,128,635
18981,1,128,1458
18982,1,128,455
18983,1,128,1907
18984,1,128,3178
18985,1,128,1499
18986,1,128,669
18987,1,128,15750
18988,1,128,6395
18989,1,128,12182
18990,1,128,9685
18991,1,128,2252
18992,1,128,10823
18993,1,128,3609
18994,1,128,1155
18995,1,128,2022
18996,1,128,3796
18997,1,128,2978
18998,1,128,4337
18999,1,128,1903
19000,1,128,12537
19001,1,128,2628
19002,1,128,18650
19003,1,128,440
19004,1,128,1734
19005,1,128,1858
19006,1,128,2238
19007,1,128,918
19008,1,128,3783
19009,1,128,2116
19010,1,128,17245
19011,1,128,804
19012,1,128,3383
19013,1,128,2927
19014,1,128,2608
19015,1,128,2190
19016,1,128,2860
19017,1,128,1681
19018,1,128,1991
19019,1,128,1808
19020,1,128,1952
19021,1,128,977
19022,1,128,1932
19023,1,128,6847
19024,1,128,8368
19025,1,128,1884
19026,1,128,3333
19027,1,128,6400
19028,1,128,1254
19029,1,128,57
19030,1,128,755
19031,1,128,2747
19032,1,128,1475
19033,1,128,722
19034,1,128,3945
19035,1,128,3284
19036,1,128,2207
19037,1,128,11155
19038,1,128,6254
19039,1,128,13231
19040,1,128,7935
19041,1,128,1871
19042,1,128,1179
19043,1,128,582
19044,1,128,2199
19045,1,128,1284
19046,1,128,865
19047,1,128,320
19048,1,128,118
19049,1,128,2955
19050,1,128,680
19051,1,128,1493
19052,1,128,317
19053,1,128,2536
19054,1,128,565
19055,1,128,122
19056,1,128,353
19057,1,128,1294
19058,1,128,934
19059,1,128,203
19060,1,128,2622
19061,1,128,559
19062,1,128,1260
19063,1,128,616
19064,1,128,407
19065,1,128,1066
19066,1,128,1213
19067,1,128,1138
19068,1,128,692
19069,1,128,641
19070,1,128,4138
19071,1,128,773
19072,1,128,157
19073,1,128,1259
19074,1,128,3108
19075,1,128,702
19076,1,128,1887
19077,1,128,1294
19078,1,128,583
19079,1,128,1259
19080,1,128,1073
19081,1,128,414
19082,1,128,295
19083,1,128,312
19084,1,128,4440
19085,1,128,280
19086,1,128,888
19087,1,128,1720
19088,1,128,1726
19089,1,128,1811
19090,1,128,544
19091,1,128,430
19092,1,128,496
19093,1,128,67
19094,1,128,836
19095,1,128,146
19096,1,128,1283
19097,1,128,719
19098,1,128,2986
19099,1,128,4863
19100,1,128,2014
19101,1,128,524
19102,1,128,1192
19103,1,128,305
19104,1,128,416
19105,1,128,826
19106,1,128,1079
19107,1,128,3489
19108,1,128,975
19109,1,128,2459
19110,1,128,1877
19111,1,128,1767
19112,1,128,3596
19113,1,128,1222
19114,1,128,1227
19115,1,128,301
19116,1,128,1263
19117,1,128,2146
19118,1,128,746
19119,1,128,606
19120,1,128,1481
19121,1,128,214
19122,1,128,722
19123,1,128,616
19124,1,128,298
19125,1,128,290
19126,1,128,946
19127,1,128,508
19128,1,128,471
19129,1,128,972
19130,1,128,2180
19131,1,128,266
19132,1,128,872
19133,1,128,248
19134,1,128,166
19135,1,128,790
19136,1,128,891
19137,1,128,2543
19138,1,128,143
19139,1,128,367
19140,1,128,805
19141,1,128,879
19142,1,128,265
19143,1,128,365
19144,1,128,847
19145,1,128,1876
19146,1,128,2014
19147,1,128,1908
19148,1,128,511
19149,1,128,1211
19150,1,128,527
19151,1,128,1141
19152,1,128,349
19153,1,128,5458
19154,1,128,1919
19155,1,128,2411
19156,1,128,335
19157,1,128,1391
19158,1,128,1192
19159,1,128,1891
19160,1,128,566
19161,1,128,648
19162,1,128,3382
19163,1,128,1701
19164,1,128,653
19165,1,128,2474
19166,1,128,1991
19167,1,128,1330
19168,1,128,1019
19169,1,128,449
19170,1,128,4467
19171,1,128,1343
19172,1,128,1634
19173,1,128,1033
19174,1,128,3773
19175,1,128,3663
19176,1,128,594
19177,1,128,268
19178,1,128,1058
19179,1,128,397
19180,1,128,4676
19181,1,128,443
19182,1,128,1625
19183,1,128,4253
19184,1,128,4667
19185,1,128,346
19186,1,128,477
19187,1,128,16556
19188,1,128,1486
19189,1,128,21477
19190,1,128,590
19191,1,128,244
19192,1,128,943
19193,1,128,4631
19194,1,128,919
19195,1,128,1096
19196,1,128,5612
19197,1,128,522
19198,1,128,5186
19199,1,128,1188
19200,1,128,3142
19201,1,128,2134
19202,1,128,2961
19203,1,128,789
19204,1,128,886
19205,1,128,1005
19206,1,128,526
19207,1,128,959
19208,1,128,259
19209,1,128,564
19210,1,128,1385
19211,1,128,721
19212,1,128,1536
19213,1,128,416
19214,1,128,399
19215,1,128,436
19216,1,128,1544
19217,1,128,9835
19218,1,128,745
19219,1,128,733
19220,1,128,464
19221,1,128,758
19222,1,128,2433
19223,1,128,1027
19224,1,128,494
19225,1,128,2836
19226,1,128,1093
19227,1,128,2497
19228,1,128,2606
19229,1,128,1131
19230,1,128,612
19231,1,128,532
19232,1,128,1588
19233,1,128,335
19234,1,128,592
19235,1,128,641
19236,1,128,392
19237,1,128,1166
19238,1,128,1394
19239,1,128,2141
19240,1,128,643
19241,1,128,1813
19242,1,128,10572
19243,1,128,570
19244,1,128,933
19245,1,128,480
19246,1,128,12528
19247,1,128,676
19248,1,128,311
19249,1,128,699
19250,1,128,655
19251,1,128,700
19252,1,128,3868
19253,1,128,5989
19254,1,128,2311
19255,1,128,1473
19256,1,128,2545
19257,1,128,1190
19258,1,128,18559
19259,1,128,5173
19260,1,128,458
19261,1,128,855
19262,1,128,490
19263,1,128,186
19264,1,128,605
19265,1,128,1129
19266,1,128,259
19267,1,128,3460
19268,1,128,680
19269,1,128,1644
19270,1,128,2354
19271,1,128,286
19272,1,128,1402
19273,1,128,1050
19274,1,128,2491
19275,1,128,1312
19276,1,128,218
19277,1,128,753
19278,1,128,1121
19279,1,128,588
19280,1,128,6515
19281,1,128,3036
19282,1,128,3041
19283,1,128,3840
19284,1,128,1117
19285,1,128,400
19286,1,128,508
19287,1,128,1231
19288,1,128,967
19289,1,128,1829
19290,1,128,897
19291,1,128,913
19292,1,128,202
19293,1,128,548
19294,1,128,241
19295,1,128,1398
19296,1,128,347
19297,1,128,907
19298,1,128,3364
19299,1,128,349
19300,1,128,2740
19301,1,128,716
19302,1,128,3908
19303,1,128,8409
19304,1,128,90
19305,1,128,447
19306,1,128,598
19307,1,128,400
19308,1,128,1082
19309,1,128,754
19310,1,128,449
19311,1,128,10996
19312,1,128,1158
19313,1,128,418
19314,1,128,89
19315,1,128,120
19316,1,128,57
19317,1,128,3078
19318,1,128,238
19319,1,128,708
19320,1,128,158
19321,1,128,3187
19322,1,128,1832
19323,1,128,95
19324,1,128,1130
19325,1,128,812
19326,1,128,2257
19327,1,128,166
19328,1,128,2937
19329,1,128,4791
19330,1,128,2161
19331,1,128,610
19332,1,128,475
19333,1,128,2683
19334,1,128,81
19335,1,128,3172
19336,1,128,2837
19337,1,128,2645
19338,1,128,515
19339,1,128,547
19340,1,128,1925
19341,1,128,6792
19342,1,128,5600
19343,1,128,1091
19344,1,128,1154
19345,1,128,108
19346,1,128,401
19347,1,128,3730
19348,1,128,760
19349,1,128,63
19350,1,128,2349
19351,1,128,2126
19352,1,128,771
19353,1,128,1314
19354,1,128,3024
19355,1,128,1616
19356,1,128,1808
19357,1,128,1003
19358,1,128,1885
19359,1,128,2461
19360,1,128,1180
19361,1,128,1660
19362,1,128,3086
19363,1,128,4762
19364,1,128,645
19365,1,128,614
19366,1,128,611
19367,1,128,689
19368,1,128,130
19369,1,128,600
19370,1,128,833
19371,1,128,683
19372,1,128,918
19373,1,128,435
19374,1,128,1201
19375,1,128,1140
19376,1,128,605
19377,1,128,1177
19378,1,128,2062
19379,1,128,565
19380,1,128,419
19381,1,128,3089
19382,1,128,1445
19383,1,128,841
19384,1,128,213
19385,1,128,707
19386,1,128,135
19387,1,128,4219
19388,1,128,3901
19389,1,128,748
19390,1,128,940
19391,1,128,460
19392,1,128,987
19393,1,128,300
19394,1,128,352
19395,1,128,280
19396,1,128,4957
19397,1,128,467
19398,1,128,1190
19399,1,128,1960
19400,1,128,66
19401,1,128,488
19402,1,128,238
19403,1,128,608
19404,1,128,1296
19405,1,128,736
19406,1,128,5372
19407,1,128,1748
19408,1,128,239
19409,1,128,547
19410,1,128,1246
19411,1,128,549
19412,1,128,1612
19413,1,128,3565
19414,1,128,488
19415,1,128,756
19416,1,128,3708
19417,1,128,1812
19418,1,128,776
19419,1,128,2389
19420,1,128,2480
19421,1,128,615
19422,1,128,538
19423,1,128,2301
19424,1,128,302
19425,1,128,462
19426,1,128,516
19427,1,128,866
19428,1,128,789
19429,1,128,627
19430,1,128,268
19431,1,128,1667
19432,1,128,3282
19433,1,128,244
19434,1,128,335
19435,1,128,1860
19436,1,128,272
19437,1,128,1312
19438,1,128,591
19439,1,128,289
19440,1,128,1898
19441,1,128,795
19442,1,128,2032
19443,1,128,541
19444,1,128,6682
19445,1,128,269
19446,1,128,918
19447,1,128,1649
19448,1,128,4453
19449,1,128,877
19450,1,128,460
19451,1,128,1276
19452,1,128,1672
19453,1,128,171
19454,1,128,1903
19455,1,128,520
19456,1,128,1989
19457,1,128,3032
19458,1,128,1112
19459,1,128,1648
19460,1,128,8302
19461,1,128,607
19462,1,128,578
19463,1,128,3325
19464,1,128,2223
19465,1,128,574
19466,1,128,4594
19467,1,128,4583
19468,1,128,327
19469,1,128,1207
19470,1,128,1036
19471,1,128,2678
19472,1,128,5057
19473,1,128,110
19474,1,128,137
19475,1,128,1289
19476,1,128,3445
19477,1,128,638
19478,1,128,460
19479,1,128,1965
19480,1,128,377
19481,1,128,3025
19482,1,128,394
19483,1,128,589
19484,1,128,649
19485,1,128,1510
19486,1,128,1707
19487,1,128,1354
19488,1,128,605
19489,1,128,232
19490,1,128,357
19491,1,128,253
19492,1,128,815
19493,1,128,382
19494,1,128,364
19495,1,128,191
19496,1,128,470
19497,1,128,601
19498,1,128,1064
19499,1,128,423
19500,1,128,453
19501,1,128,474
19502,1,128,532
19503,1,128,337
19504,1,128,337
19505,1,128,689
19506,1,128,1253
19507,1,128,699
19508,1,128,355
19509,1,128,563
19510,1,128,172
19511,1,128,533
19512,1,128,151
19513,1,128,340
19514,1,128,677
19515,1,128,430
19516,1,128,596
19517,1,128,307
19518,1,128,482
19519,1,128,272
19520,1,128,823
19521,1,128,398
19522,1,128,1096
19523,1,128,354
19524,1,128,270
19525,1,128,481
19526,1,128,395
19527,1,128,513
19528,1,128,129
19529,1,128,894
19530,1,128,327
19531,1,128,653
19532,1,128,2692
19533,1,128,429
19534,1,128,401
19535,1,128,356
19536,1,128,423
19537,1,128,513
19538,1,128,944
19539,1,128,341
19540,1,128,2733
19541,1,128,260
19542,1,128,395
19543,1,128,13934
19544,1,128,271
19545,1,128,517
19546,1,128,147
19547,1,128,3190
19548,1,128,208
19549,1,128,1383
19550,1,128,72
19551,1,128,2898
19552,1,128,358
19553,1,128,496
19554,1,128,121
19555,1,128,480
19556,1,128,229
19557,1,128,447
19558,1,128,269
19559,1,128,250
19560,1,128,1374
19561,1,128,565
19562,1,128,832
19563,1,128,747
19564,1,128,316
19565,1,128,151
19566,1,128,497
19567,1,128,158
19568,1,128,1474
19569,1,128,481
19570,1,128,3090
19571,1,128,377
19572,1,128,680
19573,1,128,142
19574,1,128,277
19575,1,128,3399
19576,1,128,575
19577,1,128,530
19578,1,128,1142
19579,1,128,13999
19580,1,128,254
19581,1,128,844
19582,1,128,299
19583,1,128,481
19584,1,128,378
19585,1,128,329
19586,1,128,199
19587,1,128,523
19588,1,128,56
19589,1,128,1847
19590,1,128,748
19591,1,128,490
19592,1,128,340
19593,1,128,632
19594,1,128,61
19595,1,128,1147
19596,1,128,4796
19597,1,128,93
19598,1,128,1883
19599,1,128,289
19600,1,128,75
19601,1,128,754
19602,1,128,298
19603,1,128,53
19604,1,128,4689
19605,1,128,68
19606,1,128,579
19607,1,128,330
19608,1,128,502
19609,1,128,63
19610,1,128,3414
19611,1,128,358
19612,1,128,361
19613,1,128,795
19614,1,128,382
19615,1,128,588
19616,1,128,796
19617,1,128,260
19618,1,128,995
19619,1,128,360
19620,1,128,4302
19621,1,128,454
19622,1,128,557
19623,1,128,930
19624,1,128,716
19625,1,128,159
19626,1,128,1041
19627,1,128,675
19628,1,128,2719
19629,1,128,364
19630,1,128,182
19631,1,128,814
19632,1,128,1902
19633,1,128,211
19634,1,128,439
19635,1,128,276
19636,1,128,267
19637,1,128,527
19638,1,128,3625
19639,1,128,277
19640,1,128,305
19641,1,128,2659
19642,1,128,192
19643,1,128,267
19644,1,128,1807
19645,1,128,182
19646,1,128,593
19647,1,128,1306
19648,1,128,1092
19649,1,128,363
19650,1,128,352
19651,1,128,7374
19652,1,128,4023
19653,1,128,2417
19654,1,128,3200
19655,1,128,516
19656,1,128,5649
19657,1,128,3612
19658,1,128,1755
19659,1,128,612
19660,1,128,601
19661,1,128,1965
19662,1,128,1032
19663,1,128,2508
19664,1,128,1899
19665,1,128,4010
19666,1,128,1363
19667,1,128,2455
19668,1,128,2091
19669,1,128,1193
19670,1,128,755
19671,1,128,1204
19672,1,128,615
19673,1,128,1530
19674,1,128,3394
19675,1,128,469
19676,1,128,2188
19677,1,128,1138
19678,1,128,1378
19679,1,128,6177
19680,1,128,1673
19681,1,128,6761
19682,1,128,2394
19683,1,128,5114
19684,1,128,1284
19685,1,128,112
19686,1,128,1746
19687,1,128,1166
19688,1,128,1807
19689,1,128,2476
19690,1,128,1739
19691,1,128,116
19692,1,128,1536
19693,1,128,1430
19694,1,128,3667
19695,1,128,3427
19696,1,128,341
19697,1,128,803
19698,1,128,1069
19699,1,128,399
19700,1,128,1721
19701,1,128,421
19702,1,128,14450
19703,1,128,112
19704,1,128,679
19705,1,128,612
19706,1,128,565
19707,1,128,1574
19708,1,128,7461
19709,1,128,385
19710,1,128,7333
19711,1,128,379
19712,1,128,457
19713,1,128,887
19714,1,128,2203
19715,1,128,1796
19716,1,128,4726
19717,1,128,1425
19718,1,128,7105
19719,1,128,2040
19720,1,128,2117
19721,1,128,2409
19722,1,128,1122
19723,1,128,708
19724,1,128,726
19725,1,128,758
19726,1,128,7592
19727,1,128,5706
19728,1,128,316
19729,1,128,3046
19730,1,128,4629
19731,1,128,868
19732,1,128,814
19733,1,128,381
19734,1,128,13568
19735,1,128,2673
19736,1,128,1729
19737,1,128,4319
19738,1,128,1498
19739,1,128,1721
19740,1,128,1343
19741,1,128,1568
19742,1,128,2621
19743,1,128,1228
19744,1,128,208
19745,1,128,1073
19746,1,128,2185
19747,1,128,6403
19748,1,128,571
19749,1,128,752
19750,1,128,260
19751,1,128,459
19752,1,128,811
19753,1,128,1313
19754,1,128,3854
19755,1,128,1804
19756,1,128,1271
19757,1,128,643
19758,1,128,169
19759,1,128,156
19760,1,128,185
19761,1,128,190
19762,1,128,592
19763,1,128,760
19764,1,128,1490
19765,1,128,3055
19766,1,128,110
19767,1,128,494
19768,1,128,424
19769,1,128,701
